"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'S' 'S' 'S' 'S' 'S' 'S' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'H' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.DOWN,0.,1.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'S' 'S' 'S' 'S' 'S' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'H' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.DOWN,0.,1.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'S' 'S' 'S' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'H' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.DOWN,0.,1.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'S' 'S' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'H' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.DOWN,0.,1.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'S' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'H' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.DOWN,0.,1.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'H' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.DOWN,0.,0.,0.,1.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'H' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.RIGHT,0.,0.,0.,1.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'H' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.RIGHT,0.,0.,0.,1.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'S' 'H' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.RIGHT,0.,0.,0.,1.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'S' 'S' 'H' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.RIGHT,0.,0.,0.,1.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'S' 'S' 'S' 'H' 'X' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.RIGHT,0.,0.,0.,1.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'S' 'S' 'S' 'S' 'H' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.RIGHT,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'S' 'S' 'S' 'S' 'S' 'X' 'X' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'S' 'S' 'S' 'S' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'S' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'S' 'S' 'S' 'S' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'S' 'S' 'S' 'S' 'S' 'S' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'S' 'S' 'S' 'S' 'S' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'S' 'S' 'S' 'S' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'S' 'S' 'S' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'S' 'S' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,1.,0.,0.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'H' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'S' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.UP,0.,0.,1.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'H' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.LEFT,0.,0.,1.,0.
"['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']
['W' 'X' 'X' 'X' 'X' 'H' 'S' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'S' 'X' 'X' 'X' 'W']
['W' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'X' 'A' 'X' 'W']
['W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W' 'W']",Direction.LEFT,0.,0.,1.,0.
